case,time_days,dtdz_1bar_K_per_km,dtdz_6bar_K_per_km,dtdz_30bar_K_per_km
$\nu=$10.0,335.64819444444447,-1.5960439652620861,-1.7443272197028095,-1.6114277194266076
$\nu=$10.0,336.8056712962963,-1.5994454958534616,-1.743588608467977,-1.6108366525237607
$\nu=$10.0,337.96300925925925,-1.598722195545208,-1.7427311419854936,-1.6105435108499504
$\nu=$10.0,339.12046296296296,-1.5986142802526784,-1.7354198174376771,-1.6105947239518836
$\nu=$10.0,340.2778935185185,-1.599642389768184,-1.7354450228435576,-1.610724696833966
$\nu=$10.0,341.4352314814815,-1.5992504385638437,-1.7353222633674346,-1.6111143638779921
$\nu=$10.0,342.5927314814815,-1.5974083865114812,-1.7341111653117405,-1.6107686805530756
$\nu=$10.0,343.75011574074074,-1.5993359008709274,-1.7353556576551912,-1.610291874704384
$\nu=$10.0,344.90752314814813,-1.5984967573237234,-1.736468236120517,-1.6099147772406575
$\nu=$10.0,346.06488425925926,-1.5983887729975195,-1.7290464028967243,-1.6103407956959732
$\nu=$10.0,347.2223148148148,-1.6012285135003828,-1.7316504245602014,-1.610324144406707
$\nu=$10.0,348.37974537037036,-1.595657478167104,-1.7484376810729365,-1.6098034327809843
$\nu=$10.0,349.53712962962965,-1.598466145962536,-1.7498774763598997,-1.609548113402558
$\nu=$10.0,350.69453703703704,-1.5983954170270958,-1.7366911234872224,-1.6091776091153123
$\nu=$10.0,351.85185185185185,-1.5990091038602627,-1.7321065893628376,-1.6088039981739208
$\nu=$10.0,353.0092824074074,-1.598993622423472,-1.716501189254644,-1.6084106430876186
$\nu=$10.0,354.1666666666667,-1.5974374128820072,-1.7355796569514468,-1.60813763048205
$\nu=$10.0,355.3241435185185,-1.5983944744985563,-1.7353396686282176,-1.608134937648024
$\nu=$10.0,356.4815972222222,-1.5968601950709336,-1.7279998578240812,-1.6079864424195625
$\nu=$10.0,357.6388888888889,-1.6001756343660396,-1.7362271708185852,-1.607913701022381
$\nu=$10.0,358.79634259259257,-1.5994322445576297,-1.7327632434347773,-1.6078366222268508
$\nu=$10.0,359.9537037037037,-1.5990242224027895,-1.738446890402443,-1.6075988109126955
$\nu=$10.0,361.1112268518518,-1.5985545879323584,-1.7359626230413994,-1.60739261990221
$\nu=$10.0,362.2686111111111,-1.5983301074240568,-1.7359442121122137,-1.6071956435577852
$\nu=$10.0,363.4260185185185,-1.5982882055794179,-1.7335192659749505,-1.606904426318334
$\nu=$10.0,364.5834027777778,-1.5998301198365243,-1.7363457867060674,-1.6066624392835038
$\nu=$10.0,365.7408564814815,-1.598811446116091,-1.74019531971897,-1.6064670169543
$\nu=$10.0,366.8982175925926,-1.5990393156016407,-1.7429462847254478,-1.6062553731452613
$\nu=$10.0,368.0556712962963,-1.5976233649837217,-1.742322167044876,-1.6061271855380406
$\nu=$10.0,369.2130324074074,-1.5991854363438507,-1.7379356812514644,-1.605956340173421
$\nu=$10.0,370.37041666666664,-1.5947468164846865,-1.7414225579691627,-1.6057905161411086
$\nu=$10.0,371.52784722222225,-1.5988309342865825,-1.7290077042307361,-1.6056801068893296
$\nu=$10.0,372.68518518518516,-1.598803617304754,-1.7495327864588932,-1.605513538862425
$\nu=$10.0,373.8425925925926,-1.5964320257932627,-1.7468401812098269,-1.605327919168671
$\nu=$10.0,375.00002314814816,-1.5987678563597234,-1.7509278606897898,-1.6052123759773445
$\nu=$10.0,376.15752314814813,-1.5993022719452896,-1.7456367560869974,-1.6050669991228999
$\nu=$10.0,377.31488425925926,-1.5999983235278745,-1.7577723598216337,-1.60493248032147
$\nu=$10.0,378.4723148148148,-1.597613655913103,-1.7549228355498598,-1.6047950960023136
$\nu=$10.0,379.62967592592594,-1.5968620920157983,-1.761244545463164,-1.6046249853053816
$\nu=$10.0,380.78706018518517,-1.598806277932491,-1.749706323029937,-1.604472299005178
$\nu=$10.0,381.94444444444446,-1.59652905542575,-1.7813055130082642,-1.6042951499856732
$\nu=$10.0,383.10199074074075,-1.592276724949114,-1.7763543318090587,-1.6040397143686491
$\nu=$10.0,384.25930555555556,-1.5912441377014515,-1.7779680784734326,-1.6038588219133225
$\nu=$10.0,385.4166898148148,-1.6012435349538237,-1.7802964832208947,-1.603626258243371
$\nu=$10.0,386.5741898148148,-1.5998069684978438,-1.7838176332978344,-1.6033808163527972
$\nu=$10.0,387.73157407407405,-1.6000275899989709,-1.7801367153274963,-1.6033847480551726
$\nu=$10.0,388.8889351851852,-1.599261344274024,-1.7793668497011246,-1.6035602387324444
$\nu=$10.0,390.0463888888889,-1.599311557228945,-1.7758711399845326,-1.6034637945372685
$\nu=$10.0,391.2038425925926,-1.5994538375309215,-1.770542715881631,-1.6030740917566249
$\nu=$10.0,392.3611111111111,-1.5985646585282618,-1.7675060639177438,-1.6028587553800868
$\nu=$10.0,393.5185648148148,-1.5991056240397221,-1.7643038460842524,-1.6024819359858968
$\nu=$10.0,394.67597222222224,-1.5993343216254057,-1.759697528278255,-1.6023612176204927
$\nu=$10.0,395.83342592592595,-1.5967436066494256,-1.7574374944586284,-1.602499333889985
$\nu=$10.0,396.99083333333334,-1.5994808486636563,-1.7504268752706529,-1.60290343315921
$\nu=$10.0,398.14824074074073,-1.5990236201587558,-1.745450391892626,-1.6021006290288367
$\nu=$10.0,399.30569444444444,-1.5984941274656468,-1.744435676890058,-1.6011026505225314
$\nu=$10.0,400.46300925925925,-1.5978719603727072,-1.7408362156292385,-1.600223935757906
$\nu=$10.0,401.62046296296296,-1.5983385296425079,-1.7381835139316915,-1.6001501066785633
$\nu=$10.0,402.77777777777777,-1.5984712649951267,-1.7522802653546943,-1.6010595200125157
$\nu=$10.0,403.9352777777778,-1.5968722594908369,-1.7360492329408037,-1.6005360562351874
$\nu=$10.0,405.0925925925926,-1.5982077331084992,-1.7485441689364674,-1.599272266172225
$\nu=$10.0,406.25,-1.5996172145952157,-1.7555356403285822,-1.5973835847815712
$\nu=$10.0,407.4075462962963,-1.6002632564547996,-1.754397582429172,-1.5963853797894354
$\nu=$10.0,408.5649074074074,-1.5993961734057793,-1.749095481259725,-1.5965579214140113
$\nu=$10.0,409.7223148148148,-1.5971136944744353,-1.7533441820069957,-1.5969967214241843
$\nu=$10.0,410.8797685185185,-1.6000388533745418,-1.742229302021094,-1.597020181583096
$\nu=$10.0,412.037037037037,-1.5959225507028685,-1.7434225708349251,-1.5956159989004703
$\nu=$10.0,413.19453703703704,-1.6001255427869345,-1.723709623895127,-1.5948580785391058
$\nu=$10.0,414.3519444444444,-1.5988763312417005,-1.707899170553088,-1.5948470606655933
$\nu=$10.0,415.50930555555556,-1.598024341399305,-1.7155531687940446,-1.5948876944588448
$\nu=$10.0,416.6666666666667,-1.5979816390747899,-1.7107475399169854,-1.595012496239683
$\nu=$10.0,417.8241203703704,-1.595915898977773,-1.719324379491916,-1.594831602709495
$\nu=$10.0,418.98148148148147,-1.5966384322467084,-1.7246056508402914,-1.5945450151404634
$\nu=$10.0,420.1389814814815,-1.598575178997504,-1.7412289038850386,-1.594513961690121
$\nu=$10.0,421.2962962962963,-1.5957493258870228,-1.7418221770863564,-1.594803069343737
$\nu=$10.0,422.4537037037037,-1.5962805357273482,-1.745736421620025,-1.5945809445226926
$\nu=$10.0,423.6111111111111,-1.6003369626243986,-1.7755967615791999,-1.5945521152155668
$\nu=$10.0,424.7686111111111,-1.5958794258280415,-1.7836017436077263,-1.5940785130239308
$\nu=$10.0,425.9259259259259,-1.5901113561767892,-1.7859267341995095,-1.5934799639226278
$\nu=$10.0,427.08337962962963,-1.586153407422818,-1.7838795795906492,-1.5932615712798435
$\nu=$10.0,428.24074074074076,-1.6011028704932166,-1.7782265472910441,-1.5939337960159754
$\nu=$10.0,429.39828703703705,-1.5959012607177394,-1.7667914226864117,-1.5932511522014001
$\nu=$10.0,430.5556481481481,-1.5979866671765097,-1.7637221873012747,-1.5931887316478925
$\nu=$10.0,431.71305555555557,-1.5985327339802213,-1.7489951278341787,-1.592935181176341
$\nu=$10.0,432.87041666666664,-1.6024824251723915,-1.7602887928085427,-1.5929284658257643
$\nu=$10.0,434.02787037037035,-1.6009088352762175,-1.7409663250406584,-1.5926296374325386
$\nu=$10.0,435.1852314814815,-1.5990975835809544,-1.7365037909802605,-1.5924992538992901
$\nu=$10.0,436.3425925925926,-1.5991097581405402,-1.7574376779343335,-1.5924605254787312
$\nu=$10.0,437.5,-1.5976887692968071,-1.737927692594892,-1.592352717639511
$\nu=$10.0,438.6575,-1.598554270528017,-1.7355340919452102,-1.592222966040481
$\nu=$10.0,439.81481481481484,-1.5994758527547248,-1.737434050435244,-1.59195085451659
$\nu=$10.0,440.97222222222223,-1.5971976271650776,-1.7411171966402414,-1.591667942628547
$\nu=$10.0,442.1296296296296,-1.5989336301078574,-1.7414386560929451,-1.5916528674170973
$\nu=$10.0,443.2871759259259,-1.5983248145237348,-1.7381330769287227,-1.5915995428842344
$\nu=$10.0,444.4444907407407,-1.5991629039263702,-1.724119744176694,-1.5914447767503475
$\nu=$10.0,445.6019444444444,-1.5976655866183174,-1.7333327985066493,-1.5913375712255133
$\nu=$10.0,446.75939814814814,-1.5984983949135563,-1.7364675728495338,-1.5912975790447612
$\nu=$10.0,447.9168055555556,-1.5946557921513835,-1.7405297427172597,-1.5910943827276223
$\nu=$10.0,449.07416666666666,-1.5980511259921455,-1.7394462371373374,-1.5907847362281635
$\nu=$10.0,450.2315277777778,-1.5994002082038947,-1.7369485368436688,-1.5907812682407743
$\nu=$10.0,451.3889351851852,-1.5994244821576742,-1.7373681285130962,-1.5905878149225958
$\nu=$10.0,452.5464351851852,-1.599578301789104,-1.7330204035533703,-1.5904779009980923
$\nu=$10.0,453.7037962962963,-1.5974057822197443,-1.7366138221137186,-1.5904008781158996
$\nu=$10.0,454.8612037037037,-1.5994129150040155,-1.7331840311447162,-1.590229395756911
$\nu=$10.0,456.0185648148148,-1.5977252475875718,-1.7404915202985978,-1.5899507054397277
$\nu=$10.0,457.1760185185185,-1.5986733121576857,-1.7392217067040425,-1.5898324262797308
$\nu=$10.0,458.33337962962963,-1.6001799953542222,-1.7374449993346435,-1.5898563618958081
$\nu=$10.0,459.490787037037,-1.598342164991802,-1.7377659329883621,-1.5895826843732173
$\nu=$10.0,460.64824074074073,-1.6012502780353224,-1.7434280522827188,-1.5894086815303405
$\nu=$10.0,461.80555555555554,-1.5983278635319829,-1.741610740248177,-1.5892069706636482
$\nu=$10.0,462.96305555555557,-1.5987543247318472,-1.7352644652270188,-1.588987899827788
$\nu=$10.0,464.12041666666664,-1.5998179860759123,-1.7455945569958995,-1.5889392461330893
$\nu=$10.0,465.2778240740741,-1.598595441717543,-1.7482945016981402,-1.5886982917861059
$\nu=$10.0,466.4352777777778,-1.598678237144703,-1.7457290649942998,-1.5887278704181242
$\nu=$10.0,467.5925925925926,-1.5982931119313288,-1.749610665490231,-1.588534338413642
$\nu=$10.0,468.7500925925926,-1.5986053360696684,-1.732910958522327,-1.5884729171972751
$\nu=$10.0,469.9074537037037,-1.5949002337541507,-1.7465750119423151,-1.5882325293963506
$\nu=$10.0,471.0648611111111,-1.5978298083946896,-1.7430671271088833,-1.5879185142597345
$\nu=$10.0,472.22226851851855,-1.5981865508122821,-1.7423512201560614,-1.588050831427336
$\nu=$10.0,473.37967592592594,-1.5977396826598431,-1.7441606319830247,-1.5878714334798674
$\nu=$10.0,474.537037037037,-1.5990634993632407,-1.7468966522525928,-1.5877645377194118
$\nu=$10.0,475.69458333333336,-1.5989060801416266,-1.74690939638385,-1.5876781318045006
$\nu=$10.0,476.85189814814817,-1.5992293740678896,-1.749344440161557,-1.5875975330946845
$\nu=$10.0,478.00930555555556,-1.6004663386540283,-1.7483542377708057,-1.5874403958381627
$\nu=$10.0,479.1666666666667,-1.600280843581482,-1.7479553834423975,-1.58737147143036
$\nu=$10.0,480.3240740740741,-1.60025781716981,-1.7426850386054915,-1.5872490219852287
$\nu=$10.0,481.48148148148147,-1.5993890125041734,-1.7431356397863567,-1.587229859728612
$\nu=$10.0,482.6388888888889,-1.5982475923306636,-1.7444842486404901,-1.5872038851994925
$\nu=$10.0,483.7962962962963,-1.5995434176880658,-1.737864900607761,-1.587152426738995
$\nu=$10.0,484.95375,-1.5980367874831876,-1.7409623663426617,-1.5870119546434527
$\nu=$10.0,486.1111574074074,-1.5989307973131988,-1.7434082080648607,-1.5870010561724492
$\nu=$10.0,487.2686111111111,-1.5979332613892645,-1.7408395169878368,-1.5868047217814418
$\nu=$10.0,488.4260185185185,-1.59799481644662,-1.7427583269583233,-1.5867248050322629
$\nu=$10.0,489.5833333333333,-1.5949143828110826,-1.7606328690116393,-1.5865561398365886
$\nu=$10.0,490.7408796296296,-1.5950294605233182,-1.7755718392691646,-1.5862032905217205
$\nu=$10.0,491.89824074074073,-1.5958995038961783,-1.767425435478769,-1.586131835114985
$\nu=$10.0,493.0556481481481,-1.5973151106291514,-1.7888165902315654,-1.5856187993831987
$\nu=$10.0,494.21310185185183,-1.595798408362531,-1.775461651115903,-1.5857679842394958
$\nu=$10.0,495.37046296296296,-1.5960054065693985,-1.775544300353643,-1.5854172055432556
$\nu=$10.0,496.52787037037035,-1.5930750509074547,-1.7821443570435034,-1.5859196403640752
$\nu=$10.0,497.68532407407406,-1.5993877709762494,-1.7711001692283104,-1.5850908878059677
$\nu=$10.0,498.84263888888887,-1.5992515915172123,-1.776664315928764,-1.5850985596860836
$\nu=$10.0,500.0000925925926,-1.5993801755636758,-1.7890221178148114,-1.584770459601979
$\nu=$10.0,501.1575,-1.600524592303934,-1.7954554334626993,-1.58438596930293
$\nu=$10.0,502.3149074074074,-1.6004184316349042,-1.7866077416083472,-1.5844367121816285
$\nu=$10.0,503.4723611111111,-1.5992786727355217,-1.7902060428380555,-1.584383246881953
$\nu=$10.0,504.62967592592594,-1.5988151581657835,-1.788705585214464,-1.5842548349453862
$\nu=$10.0,505.7870833333333,-1.5979182383599524,-1.7836871233649967,-1.5842480004955026
$\nu=$10.0,506.94458333333336,-1.5997358718435715,-1.7779308540579364,-1.5842203777916535
$\nu=$10.0,508.10199074074075,-1.6001515419284114,-1.7680449105594105,-1.5841457097922746
$\nu=$10.0,509.25939814814814,-1.5989590590645202,-1.7640416038077922,-1.5839451427258915
$\nu=$10.0,510.41675925925927,-1.598239742545806,-1.759812299203195,-1.5839872641262651
$\nu=$10.0,511.57416666666666,-1.5977306878179784,-1.7546537512308809,-1.5836460035257982
$\nu=$10.0,512.7315277777777,-1.599621850196283,-1.7489827607589523,-1.583837914451183
$\nu=$10.0,513.8889351851852,-1.6000388686190854,-1.7439379399021944,-1.5835229132164133
$\nu=$10.0,515.0462962962963,-1.6001238133529692,-1.7426322088781907,-1.5834558321907108
$\nu=$10.0,516.2037962962963,-1.598119365779122,-1.7386315277640292,-1.5834413954464885
$\nu=$10.0,517.3612037037037,-1.5978093035773837,-1.7387357528830563,-1.5832823064902521
$\nu=$10.0,518.5185648148148,-1.598565689802787,-1.7377948399590948,-1.5831665617588369
$\nu=$10.0,519.6760648148148,-1.5992950902781589,-1.717258679147162,-1.5824522198464273
$\nu=$10.0,520.8334259259259,-1.590881138167006,-1.7141007612402306,-1.5824036730090243
$\nu=$10.0,521.9908333333333,-1.5951566618929596,-1.7300749166790321,-1.5816717553365254
$\nu=$10.0,523.1482407407408,-1.5938508991367366,-1.7479233591013317,-1.5810931803625012
$\nu=$10.0,524.3056481481482,-1.5981699023923914,-1.7399403616190467,-1.581309791743714
$\nu=$10.0,525.4629629629629,-1.5992883266133342,-1.7345354262176962,-1.58083368297494
$\nu=$10.0,526.620462962963,-1.597135666509984,-1.7606948655181385,-1.5807606679579187
$\nu=$10.0,527.7778703703704,-1.5975657787679503,-1.75722924701763,-1.580136070758274
$\nu=$10.0,528.9353240740741,-1.5946698962871368,-1.753251837783236,-1.5796784880974704
$\nu=$10.0,530.0927314814815,-1.594434691683289,-1.7714586830788877,-1.579306848290344
$\nu=$10.0,531.25,-1.6006013189012496,-1.7672864970109374,-1.5786636491537942
$\nu=$10.0,532.4075462962963,-1.5992469436762848,-1.7693567693958472,-1.578689779093206
$\nu=$10.0,533.5648611111111,-1.598920590413579,-1.7652053071018992,-1.5781708673248698
$\nu=$10.0,534.7223148148148,-1.5972009375613698,-1.7690089580651769,-1.5782975481853916
$\nu=$10.0,535.8797685185185,-1.5975663981090813,-1.7732336147368877,-1.5778402578474555
$\nu=$10.0,537.0370370370371,-1.5986271031542556,-1.759414784979062,-1.5777393336365768
$\nu=$10.0,538.1945833333333,-1.5957317360235856,-1.7577687067649956,-1.5766816132840036
$\nu=$10.0,539.3519444444445,-1.5997364536446503,-1.7641979010662565,-1.5764699370727469
$\nu=$10.0,540.5092592592592,-1.600767735662871,-1.757753188666304,-1.5757489071390083
$\nu=$10.0,541.6666666666666,-1.5982093258235874,-1.7628697870855807,-1.5761291776718973
$\nu=$10.0,542.824074074074,-1.5990887916532925,-1.7585065389753858,-1.5755172999447045
$\nu=$10.0,543.9814814814815,-1.5994979121477735,-1.7610840663284666,-1.5758540730514368
$\nu=$10.0,545.1389351851852,-1.5988337282166443,-1.7505063827210259,-1.5754554807384797
$\nu=$10.0,546.2962962962963,-1.5987172254116206,-1.7584813248974867,-1.5751408753562621
$\nu=$10.0,547.4537037037037,-1.5963267265971404,-1.7453267485856898,-1.5752227684112063
$\nu=$10.0,548.6112037037037,-1.598256611272888,-1.7339445316803952,-1.5746946796592385
$\nu=$10.0,549.7685648148148,-1.5975797654333967,-1.728011119907463,-1.5741502350304275
$\nu=$10.0,550.9259722222222,-1.5993953656771778,-1.755001037004672,-1.5737987755192038
$\nu=$10.0,552.0833796296296,-1.59869600770596,-1.7452845980417016,-1.571960844564182
$\nu=$10.0,553.2408796296296,-1.5978371366860513,-1.7477704030052883,-1.5725738014565667
$\nu=$10.0,554.3981944444445,-1.5993008569634606,-1.7359379356633695,-1.5716060972617305
$\nu=$10.0,555.5556944444445,-1.5972117969238522,-1.7494982239365493,-1.5715637713564121
$\nu=$10.0,556.7131018518519,-1.5993675440672976,-1.7579784820831044,-1.571579725713815
$\nu=$10.0,557.870462962963,-1.598743735928001,-1.7568907815501924,-1.5691195766064077
$\nu=$10.0,559.0278703703704,-1.5977725152919797,-1.7570062736117933,-1.5702100416999263
$\nu=$10.0,560.1852314814815,-1.600084854066389,-1.7600995905500867,-1.5691601944144076
$\nu=$10.0,561.3425925925926,-1.5989764765893448,-1.762746369435564,-1.5703908325266291
$\nu=$10.0,562.5000925925926,-1.5984900601397998,-1.7571153536855262,-1.571585532312886
$\nu=$10.0,563.6574537037037,-1.5955458746079916,-1.774577039329181,-1.569398935546671
$\nu=$10.0,564.8149074074074,-1.5834400945442653,-1.7835841811428483,-1.5703599374960786
$\nu=$10.0,565.9722685185185,-1.5851825171962344,-1.7820455324912312,-1.5687019242934581
$\nu=$10.0,567.1296296296297,-1.5887761287988371,-1.7662973396381894,-1.5700170823274575
$\nu=$10.0,568.2870370370371,-1.597334696538963,-1.7562770947239668,-1.5712421822479532
$\nu=$10.0,569.4445370370371,-1.5975953817959896,-1.7452527998513134,-1.5711477866276105
$\nu=$10.0,570.6018981481482,-1.6020070315103652,-1.7648953009309152,-1.5711964893233912
$\nu=$10.0,571.7593518518519,-1.60193455518522,-1.7669400710390932,-1.570749533565268
$\nu=$10.0,572.9167592592593,-1.6024225221126758,-1.763533300614227,-1.5708923436169087
$\nu=$10.0,574.0741203703703,-1.598877373230956,-1.7647470170806048,-1.5709665671860842
$\nu=$10.0,575.231574074074,-1.5996882419745437,-1.7662327606181187,-1.5712587925569705
$\nu=$10.0,576.3889351851852,-1.5995830866063294,-1.7671737966141357,-1.571370509968199
$\nu=$10.0,577.5463425925926,-1.5994005394182704,-1.7683632813073116,-1.5720713562708952
$\nu=$10.0,578.7037962962963,-1.5990618858468904,-1.7648238052507899,-1.571914890093318
$\nu=$10.0,579.8612037037037,-1.5988303393899534,-1.7641916800416888,-1.5728382380351225
$\nu=$10.0,581.0185648148148,-1.5990012991056652,-1.7610394446727204,-1.5726136543482676
