case,time_days,theta_1bar,theta_6bar,theta_30bar
$\nu=$1.0,1158.5649074074074,159.61496604135633,159.96655894553743,162.19032906508392
$\nu=$1.0,1159.7222222222222,159.5782588655097,159.99080540980594,162.1935600083336
$\nu=$1.0,1160.8797222222222,159.65828886060703,159.96049574620804,162.19259078440092
$\nu=$1.0,1162.0371296296296,159.8109223486774,160.01349089288271,162.19585923232844
$\nu=$1.0,1163.1944444444443,159.85723781183103,160.04141539914767,162.19211422710424
$\nu=$1.0,1164.351851851852,159.86249908845042,160.06104705987056,162.19330459940124
$\nu=$1.0,1165.5093518518518,159.84238203701682,160.08810654045723,162.19221500277786
$\nu=$1.0,1166.6667592592592,159.89766460063154,160.0485447425826,162.19073825489414
$\nu=$1.0,1167.8240740740741,159.890003906903,160.04502956332266,162.19154982795368
$\nu=$1.0,1168.9815740740742,159.85335968380443,160.05872883348056,162.1895681074678
$\nu=$1.0,1170.1389814814816,159.83623941162048,160.09954721456253,162.18936435802382
$\nu=$1.0,1171.2962962962963,159.75877541224386,160.12325204503344,162.19285851542983
$\nu=$1.0,1172.4537037037037,159.72891503310242,160.13799306220042,162.18911109893295
$\nu=$1.0,1173.6112037037037,159.68832857808644,160.1165448560628,162.185374424786
$\nu=$1.0,1174.7685185185185,159.6562337259508,160.10972591841522,162.18498114397156
$\nu=$1.0,1175.9260185185185,159.6655505415237,160.1118495375504,162.18486520326093
$\nu=$1.0,1177.083425925926,159.66288936167427,160.1547242003389,162.18726597187404
$\nu=$10.0,0.0,162.03770446777344,162.03758239746094,162.03765869140625
$\nu=$10.0,1.157488425925926,162.059899516779,162.04440283759268,162.04198503808607
$\nu=$10.0,2.314831271701389,162.0269508372274,162.04273877922398,162.0462602983729
$\nu=$10.0,3.472306857638889,161.9002415006511,162.04037520928134,162.05053545116814
$\nu=$10.0,4.629759476273148,161.80712933854824,162.03732062546115,162.05550893204995
$\nu=$10.0,5.787097077546297,161.81255643482353,162.04230086662528,162.0597906550431
$\nu=$10.0,6.944544994212963,161.7809708998509,162.03612180938146,162.0649774065106
$\nu=$10.0,8.101961805555556,161.77761151016747,162.0285255903262,162.07100696570024
$\nu=$10.0,9.259307725694445,161.76409980892197,162.03255147482906,162.07617600490246
$\nu=$10.0,10.416745515046296,161.75446144015805,162.02331445695108,162.081853935655
$\nu=$10.0,11.574194155092593,161.7571405699517,162.02241944634304,162.08627815559535
$\nu=$10.0,12.731556712962963,161.78007400751264,162.02388291606164,162.09125416910769
$\nu=$10.0,13.888977141203704,161.76202504562787,162.025477584976,162.095181023613
$\nu=$10.0,15.046423611111111,161.75721162365906,162.0200978553052,162.09905195349256
$\nu=$10.0,16.203817997685185,161.73955131196576,162.04343562200498,162.10630009063786
$\nu=$10.0,17.36123263888889,161.74207167721045,162.05498681354598,162.11069770486964
$\nu=$10.0,18.51861400462963,161.7923619396025,162.06175147391002,162.11591346461265
$\nu=$10.0,19.675943287037036,161.8256390715146,162.0638646277162,162.12109053858322
$\nu=$10.0,20.833333333333332,161.80963321955835,162.05624694715377,162.12518701753865
$\nu=$10.0,21.990868055555556,161.7713093449461,162.06071938379563,162.135058784116
$\nu=$10.0,23.14818287037037,161.7675714688299,162.07259912057043,162.14264762446692
$\nu=$10.0,24.305598958333334,161.7901540816804,162.08861403045807,162.14819251791965
$\nu=$10.0,25.463075810185185,161.82200063299203,162.09064539020275,162.15205067573703
$\nu=$10.0,26.620457175925925,161.77956152524902,162.07837483851478,162.15603464209775
$\nu=$10.0,27.777832754629628,161.80458576384945,162.11448615729046,162.1578042148476
$\nu=$10.0,28.935188078703703,161.77160304693206,162.12754442768048,162.16157834747608
$\nu=$10.0,30.092633101851852,161.77901625519388,162.1395710089847,162.16509192131213
$\nu=$10.0,31.250078125,161.8318227853872,162.15001741397003,162.16695795820354
$\nu=$10.0,32.40746238425926,161.79566519332596,162.1615450031166,162.16743368714563
$\nu=$10.0,33.56484375,161.78714187511815,162.17055353985327,162.17122266171506
$\nu=$10.0,34.72228877314815,161.7948925518644,162.18718134750247,162.17950658724604
$\nu=$10.0,35.87970775462963,161.75921142764133,162.20308166883518,162.18220727224184
$\nu=$10.0,37.03710069444445,161.7673992901487,162.21518191469886,162.18749584403886
$\nu=$10.0,38.19447337962963,161.7901530089319,162.22899786473323,162.195540875391
$\nu=$10.0,39.35189236111111,161.7860521248598,162.24223384351902,162.1980145271234
$\nu=$10.0,40.509351851851854,161.77087375515114,162.2519622622741,162.20615106090975
$\nu=$10.0,41.666753472222226,161.75539291118972,162.26441352983394,162.20579944597608
$\nu=$10.0,42.82414351851852,161.7460680693242,162.2786633773475,162.21135690493674
$\nu=$10.0,43.981576967592595,161.7651430971329,162.28306911782053,162.22108671860758
$\nu=$10.0,45.138961226851855,161.73564487593055,162.29797222284617,162.22157167874562
$\nu=$10.0,46.29637731481481,161.72960925995142,162.31126449619023,162.2271311380113
$\nu=$10.0,47.453778935185184,161.7357559366965,162.32346375357338,162.23006207692987
$\nu=$10.0,48.61112268518519,161.7290588952904,162.33627176563851,162.23547709249596
$\nu=$10.0,49.76853009259259,161.72210596084548,162.34824979788826,162.24031899333932
$\nu=$10.0,50.92599537037037,161.7148950088193,162.35910263921699,162.24327768894756
$\nu=$10.0,52.08336805555555,161.7088785150862,162.36963213979837,162.2477156641606
$\nu=$10.0,53.24087962962963,161.69865748140245,162.38002169371072,162.25168363294472
$\nu=$10.0,54.398269675925924,161.69955107607743,162.38939950176106,162.2551897873263
$\nu=$10.0,55.555671296296296,161.67581906696628,162.4012638475178,162.2614721381349
$\nu=$10.0,56.7130150462963,161.69033798162644,162.4137920231029,162.26433816429326
$\nu=$10.0,57.870491898148146,161.68617231768496,162.42273742035505,162.26947772078412
$\nu=$10.0,59.02780671296296,161.6674408785286,162.43133617919568,162.2732142118626
$\nu=$10.0,60.18530092592592,161.65372549056215,162.44453449294795,162.27749530415676
$\nu=$10.0,61.342708333333334,161.64690137786332,162.45398017950987,162.28287834250347
$\nu=$10.0,62.50006944444444,161.63926800159734,162.46302355805668,162.28654912279774
$\nu=$10.0,63.6574537037037,161.6352910423426,162.46761447255784,162.29149708992426
$\nu=$10.0,64.81494212962963,161.6357523725129,162.47270671449715,162.29551455783727
$\nu=$10.0,65.97229166666666,161.62592874870984,162.47465600274498,162.3002167790059
$\nu=$10.0,67.12972222222223,161.6326692956014,162.48128316630888,162.30456633164354
$\nu=$10.0,68.28706018518518,161.6405337426243,162.48987137234548,162.3083002150934
$\nu=$10.0,69.44444444444444,161.62064357390142,162.4971973779392,162.3131271533632
$\nu=$10.0,70.6019386574074,161.60975673000937,162.50655632760433,162.3166687768782
$\nu=$10.0,71.75925925925925,161.62315451507544,162.51748860268734,162.320996925738
$\nu=$10.0,72.91669560185186,161.61389885314003,162.52311728652904,162.32536979063048
$\nu=$10.0,74.07412037037037,161.61336230777007,162.5302159857265,162.32892313059037
$\nu=$10.0,75.23153935185185,161.58710655517146,162.54178437666332,162.3337211888346
$\nu=$10.0,76.38900462962962,161.613255617228,162.54614347383287,162.33792073640117
$\nu=$10.0,77.54630787037037,161.5834637689787,162.5516266099861,162.3421819864785
$\nu=$10.0,78.70383101851851,161.58655932903275,162.5489757472556,162.34669596579812
$\nu=$10.0,79.86116898148148,161.55757746583893,162.55722849451166,162.3508172185671
$\nu=$10.0,81.01862847222222,161.54947174719814,162.5652064575194,162.35499059670465
$\nu=$10.0,82.17601273148148,161.55958590604564,162.56792716783676,162.35956997523343
$\nu=$10.0,83.33336226851851,161.5659905103091,162.5705166303394,162.3632875675803
$\nu=$10.0,84.49080439814814,161.54849028781055,162.57462710085787,162.36769948742142
$\nu=$10.0,85.64816550925926,161.5360449737606,162.58130652319014,162.3719066127693
$\nu=$10.0,86.80564236111111,161.5448552084075,162.58842214085365,162.37609864713966
$\nu=$10.0,87.96299189814815,161.5336820104684,162.5815069480467,162.38049102453397
$\nu=$10.0,89.12037037037037,161.55321467424895,162.58695451279917,162.38452147336574
$\nu=$10.0,90.2778125,161.52463622602235,162.5879965084548,162.38868952378544
$\nu=$10.0,91.43520833333334,161.52011743747107,162.60069662616738,162.39288793288435
$\nu=$10.0,92.59267361111111,161.50477268472034,162.60513890016435,162.39714161273338
$\nu=$10.0,93.75013310185186,161.50501936694144,162.6097953948543,162.4016159442744
$\nu=$10.0,94.9074826388889,161.50090705297424,162.61520974001576,162.40582674468337
$\nu=$10.0,96.06491319444444,161.51927811292714,162.61072487732937,162.40998607427943
$\nu=$10.0,97.22224537037037,161.4880283831469,162.61798712925315,162.4139732255518
$\nu=$10.0,98.3796412037037,161.4893975821393,162.62982443991385,162.41845450981273
$\nu=$10.0,99.53715277777778,161.47907308519586,162.6333745129059,162.42248548297317
$\nu=$10.0,100.69452546296296,161.50605922947432,162.64443680125154,162.42698170451334
$\nu=$10.0,101.85195601851852,161.50103341776347,162.64426901959388,162.4309174201661
$\nu=$10.0,103.00927083333333,161.4959128890645,162.64889464784025,162.435092373715
$\nu=$10.0,104.16674768518519,161.48385870609155,162.65306740187106,162.43941304686157
$\nu=$10.0,105.32416666666667,161.4659621882897,162.65323264983655,162.44373739823448
$\nu=$10.0,106.48153935185185,161.46423166448582,162.64868847778604,162.44770859844368
$\nu=$10.0,107.63893518518519,161.4577958809499,162.6590901239919,162.45223799870956
$\nu=$10.0,108.79640046296296,161.46778888674035,162.66082004465895,162.45645973740108
$\nu=$10.0,109.95380787037037,161.456272219154,162.66430612215692,162.46052040309416
$\nu=$10.0,111.11118055555555,161.45001676871078,162.65691670394966,162.46476632336064
$\nu=$10.0,112.26859953703703,161.44453840024516,162.66038998346147,162.46898559141295
$\nu=$10.0,113.42604166666666,161.4528138227685,162.6609982758398,162.47333050891933
$\nu=$10.0,114.58337962962963,161.44276809251164,162.65751586824487,162.47738957149176
$\nu=$10.0,115.7408449074074,161.42355459792643,162.667168734968,162.48179278800671
$\nu=$10.0,116.89818287037038,161.43110432396327,162.66708703847553,162.48584208820498
$\nu=$10.0,118.0556712962963,161.41101028239848,162.6740155270607,162.49004357777073
$\nu=$10.0,119.2130787037037,161.42485010592677,162.68256601657262,162.49440450663417
$\nu=$10.0,120.37049768518519,161.41460581578733,162.68403181417455,162.49840186616274
$\nu=$10.0,121.52780092592593,161.40670317263442,162.68567457564265,162.50273751664642
$\nu=$10.0,122.68527777777778,161.40769985998423,162.69157970697373,162.50743142141576
$\nu=$10.0,123.84268518518519,161.39654373500193,162.7027921060218,162.51121685100313
$\nu=$10.0,125.00008101851851,161.4077258527447,162.6896113824166,162.5155861382162
$\nu=$10.0,126.15747685185185,161.39376372463587,162.70523694167392,162.51992770246335
$\nu=$10.0,127.31488425925926,161.43642329357107,162.70213950394387,162.5241483875689
$\nu=$10.0,128.47225694444444,161.39611658565613,162.71363049128817,162.52804453855913
$\nu=$10.0,129.62971064814815,161.38894015223212,162.7124430735901,162.53277038558178
$\nu=$10.0,130.78711805555557,161.38139119652234,162.71113409777828,162.53677029212295
$\nu=$10.0,131.94450231481483,161.37234925876515,162.70705558089614,162.54116897715713
$\nu=$10.0,133.1019560185185,161.36270857170027,162.70508300533726,162.5455830026724
$\nu=$10.0,134.25930555555556,161.3680607782786,162.70414768694758,162.54932924141747
$\nu=$10.0,135.41675925925927,161.37637095976694,162.69378757518382,162.55364787391872
$\nu=$10.0,136.57416666666666,161.34929388439383,162.68801666574552,162.5585156927781
$\nu=$10.0,137.7315162037037,161.35427439304382,162.68134787629128,162.56195477288458
$\nu=$10.0,138.88893518518518,161.36815798666618,162.68958313845513,162.56643652862095
$\nu=$10.0,140.04640046296296,161.36086757254392,162.6917847233071,162.5710258073062
$\nu=$10.0,141.20373842592593,161.3615613050678,162.7008188063709,162.57484187399174
$\nu=$10.0,142.36118055555556,161.34651711047727,162.70625037038906,162.57928035681013
$\nu=$10.0,143.51864583333332,161.34299567056075,162.70947684680658,162.58364038987747
$\nu=$10.0,144.6759837962963,161.33627798692032,162.7096514745947,162.5877187737228
$\nu=$10.0,145.8334375,161.37852365497645,162.70774943272042,162.59193621991392
$\nu=$10.0,146.99082175925926,161.3678319027727,162.69365408580447,162.5961745277307
$\nu=$10.0,148.1482638888889,161.32435015456886,162.69614562442987,162.60061592279501
$\nu=$10.0,149.3055787037037,161.36076089334998,162.68637952987766,162.6047320470683
$\nu=$10.0,150.46306712962962,161.39587347756049,162.69811244826613,162.60893262342776
$\nu=$10.0,151.62048611111112,161.3438065246033,162.70912783490036,162.61311992417293
$\nu=$10.0,152.7779050925926,161.3453679052476,162.7136394573274,162.6176344486832
$\nu=$10.0,153.9351851851852,161.32530124574322,162.7202642077195,162.6217664957485
$\nu=$10.0,155.09270833333332,161.31682118399368,162.72256797155097,162.62598594409178
$\nu=$10.0,156.2501388888889,161.3008211027365,162.72824693067523,162.63025118532627
$\nu=$10.0,157.40747685185184,161.32377572578224,162.72866059352987,162.63453214046928
$\nu=$10.0,158.56484953703705,161.31049165695455,162.73579658444876,162.6387136334238
$\nu=$10.0,159.7223263888889,161.3027137551963,162.74124301785292,162.6429991263806
$\nu=$10.0,160.87967592592594,161.3081448030525,162.73834160770133,162.64721281786024
$\nu=$10.0,162.03716435185186,161.28032606260484,162.74858381749618,162.65146584595269
$\nu=$10.0,163.19447916666667,161.28396858096784,162.7459174617304,162.65586683635237
$\nu=$10.0,164.35189814814814,161.28617082828666,162.75260276208058,162.65984283607511
$\nu=$10.0,165.50929398148148,161.2850497852612,162.75545608482028,162.6643412045949
$\nu=$10.0,166.66680555555556,161.27332120263088,162.73654511213684,162.6685722913008
$\nu=$10.0,167.82412037037037,161.28843808658195,162.73312808211037,162.67258416311873
$\nu=$10.0,168.98150462962963,161.2723859789399,162.72777617802382,162.67689333577317
$\nu=$10.0,170.13893518518518,161.2666502112393,162.72657513949287,162.68125651016348
$\nu=$10.0,171.29642361111112,161.2496643779143,162.73745397390624,162.68545692406312
$\nu=$10.0,172.45375,161.25800911659556,162.73966680608132,162.68966568637197
$\nu=$10.0,173.61114583333332,161.276013327387,162.74750215408287,162.69392124334811
$\nu=$10.0,174.76854166666666,161.25571525256711,162.74997802518263,162.69819041105708
$\nu=$10.0,175.92596064814813,161.24527675531252,162.757896883702,162.70237131033537
$\nu=$10.0,177.08335648148147,161.26926745595637,162.75185913598813,162.70663138501538
$\nu=$10.0,178.24085648148147,161.2582559581643,162.76641689378707,162.71093115383496
$\nu=$10.0,179.3982175925926,161.24898846831564,162.73964056330672,162.71511749799726
$\nu=$10.0,180.5555787037037,161.22670779515428,162.7469177007516,162.71934757340014
$\nu=$10.0,181.71310185185186,161.2374648434731,162.7428374067353,162.72365235328527
$\nu=$10.0,182.87037037037038,161.22386052456963,162.74694254235015,162.72785594238627
$\nu=$10.0,184.02777777777777,161.2502955584022,162.73481290242464,162.73214081023463
$\nu=$10.0,185.18528935185185,161.22615555007357,162.73062417221453,162.73630788485033
$\nu=$10.0,186.3426851851852,161.2180612102333,162.72514218221053,162.74064994430998
$\nu=$10.0,187.50006944444445,161.2270064417216,162.74147904019392,162.7448063656118
$\nu=$10.0,188.65743055555555,161.22693459673138,162.7193069221043,162.7490562653208
$\nu=$10.0,189.81494212962963,161.22179294404,162.7295988775635,162.753321967607
$\nu=$10.0,190.97226851851852,161.25139701735566,162.72389342510618,162.75765256932402
$\nu=$10.0,192.1297337962963,161.23685288335506,162.72739913794695,162.7618720780512
$\nu=$10.0,193.28716435185186,161.22174462017702,162.72178793903137,162.76602452534428
$\nu=$10.0,194.44449074074075,161.22268892470458,162.7146263421851,162.7702147240612
$\nu=$10.0,195.60194444444446,161.21738809175645,162.71702255614966,162.77451805501977
$\nu=$10.0,196.7592824074074,161.21703742687689,162.71704650758826,162.77889745123824
$\nu=$10.0,197.91671296296298,161.214490428904,162.7009677045393,162.7830058058066
$\nu=$10.0,199.07407407407408,161.2064592081291,162.70068225078248,162.78729316455914
$\nu=$10.0,200.23159722222223,161.25420306669798,162.68305850202754,162.79163071770785
$\nu=$10.0,201.3889814814815,161.2424455428644,162.68093651403098,162.79578279859354
$\nu=$10.0,202.54631944444444,161.20977687396194,162.6978355778655,162.80013205941555
$\nu=$10.0,203.70375,161.20336857175775,162.68793660699342,162.8042255062311
$\nu=$10.0,204.86118055555556,161.21113361015205,162.69247808562866,162.80856041509202
$\nu=$10.0,206.0186574074074,161.18813573487452,162.69694564928986,162.8127677545222
$\nu=$10.0,207.1759722222222,161.17425088786163,162.70900587855212,162.81700918504916
$\nu=$10.0,208.33344907407408,161.1827808211029,162.69725628360433,162.8212476941183
$\nu=$10.0,209.49078703703702,161.1612009801228,162.71386114165804,162.82544543050875
$\nu=$10.0,210.64817129629628,161.16040337885025,162.69186962189954,162.8297682222721
$\nu=$10.0,211.8056712962963,161.19358346782337,162.72519184355096,162.83399969921774
$\nu=$10.0,212.96310185185186,161.20364336891868,162.7189675218866,162.83827028426566
$\nu=$10.0,214.1203935185185,161.15526502597007,162.73638687057922,162.84244080437782
$\nu=$10.0,215.2778935185185,161.1677492829746,162.73566053611387,162.8467502348337
$\nu=$10.0,216.43523148148148,161.14635307993026,162.72621331662415,162.8509903615244
$\nu=$10.0,217.59266203703703,161.18599576866504,162.71276689272082,162.8551798630743
$\nu=$10.0,218.7500462962963,161.16865135395514,162.70260534371602,162.85944646716837
$\nu=$10.0,219.90752314814816,161.1797206843635,162.70875753472035,162.86363936263314
$\nu=$10.0,221.06490740740742,161.15556967088816,162.70625153555002,162.8679389643849
$\nu=$10.0,222.22233796296297,161.1475799171779,162.67070268822093,162.87216316703766
$\nu=$10.0,223.37969907407407,161.19555773068228,162.63442543646104,162.8763895797648
$\nu=$10.0,224.53703703703704,161.15875788879725,162.63089859209896,162.88069059314915
$\nu=$10.0,225.69453703703704,161.15768807988502,162.65653013710033,162.8848653863873
$\nu=$10.0,226.85189814814814,161.14375762526197,162.64871151138507,162.8891528133921
$\nu=$10.0,228.00935185185185,161.1539219959921,162.6607876964629,162.89350611396537
$\nu=$10.0,229.1667824074074,161.17188945945028,162.65131319468688,162.89769648757547
$\nu=$10.0,230.32418981481482,161.16471322661127,162.66346856540494,162.90198569851202
$\nu=$10.0,231.48155092592592,161.18463000585717,162.66572051853908,162.90620753750414
$\nu=$10.0,232.63902777777778,161.1647917121097,162.67192826861927,162.91043101970934
$\nu=$10.0,233.79638888888888,161.14319344962522,162.68961178918565,162.91472232546454
$\nu=$10.0,234.95375,161.12761979576447,162.69064333908008,162.91899033336415
$\nu=$10.0,236.11113425925927,161.14730527403862,162.6730216783693,162.92325224866218
$\nu=$10.0,237.2686111111111,161.12062513300373,162.6865581038566,162.92748713904604
$\nu=$10.0,238.42601851851853,161.12538595750513,162.69498806519945,162.93172769340788
$\nu=$10.0,239.5834027777778,161.13940094106354,162.69448232460607,162.9359978499295
$\nu=$10.0,240.74081018518518,161.1362027608528,162.71206156911157,162.94023756090064
$\nu=$10.0,241.8982175925926,161.12012301172086,162.71132150752751,162.94450601162052
$\nu=$10.0,243.05564814814815,161.15039264662022,162.70479494214038,162.94872265419073
$\nu=$10.0,244.2130324074074,161.1666347538235,162.67576381117587,162.9529884171924
$\nu=$10.0,245.37046296296296,161.14906524935205,162.64046702156034,162.9572132974654
$\nu=$10.0,246.52782407407406,161.18401241834474,162.63120407755594,162.96151151149212
$\nu=$10.0,247.68520833333332,161.14326950388767,162.5963694795232,162.96582065897852
$\nu=$10.0,248.84259259259258,161.13921034072987,162.5774110083295,162.9700383429756
$\nu=$10.0,250.0000462962963,161.17204826067217,162.56656902971466,162.97428527777092
$\nu=$10.0,251.1575,161.21701814090534,162.55495425938483,162.9785621176397
$\nu=$10.0,252.3148611111111,161.19969763580468,162.50374918223233,162.9828491515066
$\nu=$10.0,253.47224537037036,161.17116725095778,162.55068116586887,162.98709239412977
$\nu=$10.0,254.62962962962962,161.16508938765622,162.52335264772526,162.99139297947863
$\nu=$10.0,255.7871064814815,161.16258742044778,162.52729121573768,162.9956421484492
$\nu=$10.0,256.9444907407407,161.17532130921492,162.5354181033719,162.9998909642653
$\nu=$10.0,258.10192129629627,161.15141414131944,162.54955428245492,163.00416180609085
$\nu=$10.0,259.2592824074074,161.139098380671,162.55492406647576,163.0084645246779
$\nu=$10.0,260.41675925925927,161.1407642171476,162.53826028932315,163.0126461296412
$\nu=$10.0,261.5741435185185,161.19349190454133,162.51108741387077,163.01696425281335
$\nu=$10.0,262.7315972222222,161.19991292883287,162.54123163529144,163.0211946362561
$\nu=$10.0,263.88902777777776,161.18983560406323,162.50848583326356,163.02540540520164
$\nu=$10.0,265.0463657407407,161.1653778240712,162.49095319726672,163.02967598104902
$\nu=$10.0,266.2037962962963,161.1831523374266,162.50010546143653,163.03395544086084
$\nu=$10.0,267.36125,161.16178291164704,162.5134002199748,163.0381688808481
$\nu=$10.0,268.51858796296295,161.1572242791911,162.51881079324102,163.04237927622205
$\nu=$10.0,269.6759490740741,161.16155064050426,162.51495624898232,163.04664210600586
$\nu=$10.0,270.8334027777778,161.1474419119601,162.51611953307548,163.05088843008375
$\nu=$10.0,271.99076388888886,161.1387791254488,162.49392124994245,163.05513341332784
$\nu=$10.0,273.14824074074073,161.13928577481366,162.5129117837214,163.0593899396346
$\nu=$10.0,274.30560185185186,161.12614528331156,162.51788934081654,163.06360279772272
$\nu=$10.0,275.46300925925925,161.12739806196325,162.5312693776621,163.06786921177863
$\nu=$10.0,276.62041666666664,161.11457888399838,162.55479963770324,163.07215056907785
$\nu=$10.0,277.77791666666667,161.13145233054493,162.56193394034105,163.07641144225482
$\nu=$10.0,278.93532407407406,161.10462238776415,162.58096233415935,163.08065637344467
$\nu=$10.0,280.0926851851852,161.12083509967593,162.57755168178727,163.08486636746505
$\nu=$10.0,281.25011574074074,161.10792414898788,162.58580501280576,163.08913444901003
$\nu=$10.0,282.4074074074074,161.12007243952462,162.58693658987534,163.09339046181964
$\nu=$10.0,283.5649074074074,161.1014573265447,162.60342517850665,163.097632912652
$\nu=$10.0,284.7222453703704,161.10008017556007,162.60246350772607,163.10188648369575
$\nu=$10.0,285.8797222222222,161.12073412501258,162.60110809303364,163.1061371761561
$\nu=$10.0,287.03706018518517,161.08955529953087,162.60575195303176,163.1103741661445
$\nu=$10.0,288.19458333333336,161.09017804914217,162.61908751446484,163.1146599334021
$\nu=$10.0,289.351875,161.08677813209005,162.61925371620345,163.11886603468966
$\nu=$10.0,290.50930555555556,161.1175970963331,162.6421202300196,163.12309318039107
$\nu=$10.0,291.66675925925927,161.0979244491676,162.63529750381628,163.12735265845083
$\nu=$10.0,292.82409722222224,161.08611283478504,162.64709641391298,163.13162828486523
$\nu=$10.0,293.9815046296296,161.09870953476405,162.65701192918624,163.1358700604289
$\nu=$10.0,295.138912037037,161.07536631708714,162.65900002095196,163.14011397514042
$\nu=$10.0,296.2962962962963,161.06189492170066,162.66172537515098,163.14435245737025
$\nu=$10.0,297.4537731481482,161.089492168101,162.66398313044752,163.14861284381465
$\nu=$10.0,298.61113425925925,161.09070577844918,162.66315237492663,163.15284896873877
$\nu=$10.0,299.7686111111111,161.08171352904873,162.66732537013556,163.15708638039953
$\nu=$10.0,300.9259259259259,161.06983270101753,162.66022107167905,163.16133269619672
$\nu=$10.0,302.0834722222222,161.09603542198406,162.65215155615817,163.16561852981533
$\nu=$10.0,303.2408564814815,161.0930201184743,162.66033652049066,163.16981832948008
$\nu=$10.0,304.39824074074073,161.07652136853926,162.66347663677146,163.1740673804302
$\nu=$10.0,305.555625,161.0730484687742,162.68376048477288,163.1783353672455
$\nu=$10.0,306.71300925925925,161.06684582710363,162.6791690720255,163.1825735833164
$\nu=$10.0,307.87039351851854,161.04787317309183,162.69191471329083,163.18681956467026
$\nu=$10.0,309.0278240740741,161.07183331388734,162.6450281481268,163.1910857941125
$\nu=$10.0,310.18518518518516,161.1086497138464,162.63232188318784,163.19531697186613
$\nu=$10.0,311.3426851851852,161.1026456570049,162.59503767835218,163.19958773778188
$\nu=$10.0,312.50011574074074,161.09996579936714,162.56341482476842,163.2038725986384
$\nu=$10.0,313.65743055555555,161.15402744092125,162.52947061507587,163.20814586494262
$\nu=$10.0,314.8148611111111,161.21137401453433,162.47948582226536,163.21241527054272
$\nu=$10.0,315.97226851851855,161.40523180071375,162.28365523495438,163.21679962476995
$\nu=$10.0,317.1297222222222,161.50484545659225,162.24328004351474,163.22101339011328
$\nu=$10.0,318.2871759259259,161.46963033479815,162.28869090720167,163.22527802735019
$\nu=$10.0,319.4445601851852,161.37943761044983,162.30440005485312,163.22926946352737
$\nu=$10.0,320.6019444444444,161.31495903179922,162.33066128915803,163.23372014686547
$\nu=$10.0,321.75939814814814,161.2738196776591,162.33497151631784,163.2381415001656
$\nu=$10.0,322.9166898148148,161.25106088231536,162.34298254152108,163.242249673537
$\nu=$10.0,324.07409722222224,161.2338569140167,162.3607829452745,163.2465371682978
$\nu=$10.0,325.2315046296296,161.22410903333798,162.3712919975307,163.25088596518714
$\nu=$10.0,326.3888888888889,161.2119471281551,162.37438607581694,163.2551496872286
$\nu=$10.0,327.54631944444446,161.22496166555285,162.3903892958405,163.25958308369852
$\nu=$10.0,328.7037731481482,161.22946947189536,162.4219487788802,163.26379368770043
$\nu=$10.0,329.8612268518518,161.19494028341265,162.45709416663152,163.2684331331994
$\nu=$10.0,331.0185416666667,161.2598822030899,162.40432854196166,163.2727809473958
$\nu=$10.0,332.17597222222224,161.23836740849188,162.4172809126565,163.27765881732486
$\nu=$10.0,333.33337962962963,161.20440219101795,162.4431134967938,163.28174376656398
$\nu=$10.0,334.49076388888886,161.1971179411734,162.47348623784657,163.2858829655052
$\nu=$10.0,335.64819444444447,161.21584764967125,162.4242359662448,163.29008717266143
$\nu=$10.0,336.8056712962963,161.21200704766338,162.44518327896057,163.29434611317168
$\nu=$10.0,337.96300925925925,161.20205202204963,162.45232419331637,163.29881950503997
$\nu=$10.0,339.12046296296296,161.20663193117412,162.492178213911,163.3031779544041
$\nu=$10.0,340.2778935185185,161.18744000909808,162.51024101949588,163.3081160217833
$\nu=$10.0,341.4352314814815,161.18880013781038,162.51732066885523,163.3118816553934
$\nu=$10.0,342.5927314814815,161.19111074388613,162.522875689488,163.31565216041847
$\nu=$10.0,343.75011574074074,161.1780362955639,162.54590482693774,163.31970648721597
$\nu=$10.0,344.90752314814813,161.16740196536634,162.55074828909278,163.3243261752248
$\nu=$10.0,346.06488425925926,161.16260230642993,162.55833685206753,163.32896695121002
$\nu=$10.0,347.2223148148148,161.14793754877863,162.56582116957944,163.33269422361812
$\nu=$10.0,348.37974537037036,161.19904151519773,162.5107160146439,163.33705128424742
$\nu=$10.0,349.53712962962965,161.18711450358074,162.47962517945737,163.34155026628176
$\nu=$10.0,350.69453703703704,161.16829828634093,162.5335722624565,163.346766359611
$\nu=$10.0,351.85185185185185,161.19481371319316,162.5527686034842,163.35114372264317
$\nu=$10.0,353.0092824074074,161.16708389916116,162.5269862441319,163.35517042641192
$\nu=$10.0,354.1666666666667,161.1905109449763,162.51815614966196,163.35976741249826
$\nu=$10.0,355.3241435185185,161.17540700545194,162.5146557895062,163.36391027385073
$\nu=$10.0,356.4815972222222,161.19721098228663,162.53533905337156,163.36789623723465
$\nu=$10.0,357.6388888888889,161.1670495280426,162.5612527734943,163.37235491370757
$\nu=$10.0,358.79634259259257,161.170460729095,162.5580826103348,163.37669929691242
$\nu=$10.0,359.9537037037037,161.15981268734203,162.59430362967294,163.38100566295356
$\nu=$10.0,361.1112268518518,161.16034802561865,162.58979265435292,163.38540628907566
$\nu=$10.0,362.2686111111111,161.15207816350144,162.6138892157604,163.38972268967106
$\nu=$10.0,363.4260185185185,161.18362535250645,162.63495869768576,163.39419312408532
$\nu=$10.0,364.5834027777778,161.15287786528455,162.64051658875485,163.39883529528743
